Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sent,scaled_close
2025-02-07,230.9241838961893,232.31409120281862,225.62264568638093,225.989990234375,39707200,0.0,0.0,0.42706875,0.225989990234375
2025-02-10,228.16660736242451,229.1803610121675,225.81108525741098,226.25833129882812,33115600,0.25,0.0,0.15385000000000001,0.22625833129882814
2025-02-11,226.8049592810601,233.7919821040532,226.7353950927951,231.19793701171875,53718400,0.0,0.0,0.10163333333333335,0.23119793701171876
2025-02-12,229.78661520122571,235.51141262786788,229.26978984120754,235.4219512939453,45243300,0.0,0.0,0.37346,0.2354219512939453
2025-02-13,235.46174477414044,240.85854326211725,234.12993999243653,240.05349731445312,53614100,0.0,0.0,0.377425,0.24005349731445313
2025-02-14,239.77519417214083,244.04891051069433,239.51678905976664,243.10472106933594,40896200,0.0,0.0,0.32848750000000004,0.24310472106933595
2025-02-18,242.6574585849239,243.6811607859394,240.36158248040348,242.9755096435547,48822500,0.0,0.0,0.6289125,0.2429755096435547
2025-02-19,243.16435439309654,244.50609250836237,241.6735241546838,243.37306213378906,32204200,0.0,0.0,0.3191,0.24337306213378906
2025-02-20,243.4426355672204,245.27138364211797,242.7966000469895,244.3271942138672,32316900,0.0,0.0,0.17626,0.2443271942138672
2025-02-21,244.44645306890683,247.1697083342209,243.72091995824803,244.0489044189453,53197400,0.0,0.0,0.42680625000000005,0.2440489044189453
2025-02-24,243.43269920852308,247.33868242018207,242.92582237394555,245.58944702148438,51326400,0.0,0.0,0.15596250000000003,0.24558944702148439
2025-02-25,246.48392314447185,248.4716967182176,243.41281661275679,245.52978515625,48013300,0.0,0.0,0.07220000000000001,0.24552978515625
2025-02-26,242.83637220684057,243.48239258336395,237.66816369812489,238.89064025878906,44433600,0.0,0.0,0.2365875,0.23889064025878906
2025-02-27,237.94646720738686,240.97782529617328,235.61082691795045,235.849365234375,41153600,0.0,0.0,0.8631,0.235849365234375
2025-02-28,235.5014815283524,240.61005923211764,228.7927454203557,240.36158752441406,56833400,0.0,0.0,0.3803583333333333,0.24036158752441406
2025-03-03,240.31188380351972,242.5381957053339,234.66661403302143,236.5748748779297,47184000,0.0,0.0,0.33697499999999997,0.2365748748779297
2025-03-04,236.25683384188991,238.60240725621293,233.24534293735957,234.48770141601562,53798100,0.0,0.0,0.46421,0.23448770141601563
2025-03-05,233.98082285378285,235.1039197629907,227.82866128733946,234.2988739013672,47227600,0.0,0.0,0.29236249999999997,0.2342988739013672
2025-03-06,233.00682927336524,236.4059203890797,231.73465535282332,233.89138793945312,45170400,0.0,0.0,-0.07425,0.23389138793945313
2025-03-07,233.67273718007357,239.89446338205195,233.32487071745646,237.60853576660156,46273600,0.0,0.0,0.4382625,0.23760853576660157
2025-03-10,234.10012771023537,234.71634793752162,222.8493352175281,226.0894012451172,72071200,0.0,0.0,0.745425,0.2260894012451172
2025-03-11,222.44182022291236,224.45940937640347,216.12069905845206,219.48997497558594,76137400,0.0,0.0,-0.08499999999999999,0.21948997497558595
2025-03-12,218.7942505386503,220.39440897367027,213.5962265598192,215.653564453125,62547500,0.0,0.0,0.4742125,0.215653564453125
2025-03-13,214.62986833256545,215.51442704761877,207.14590135231947,208.398193359375,61368300,0.0,0.0,0.34704999999999997,0.208398193359375
2025-03-14,209.9585940343847,212.64208545758027,208.2988048386841,212.18490600585938,60107600,0.0,0.0,0.22749999999999998,0.21218490600585938
2025-03-17,212.00601857046763,213.90434624612,208.68643986463772,212.69180297851562,48073400,0.0,0.0,0.688675,0.21269180297851562
2025-03-18,212.85080057479257,213.83473880015984,210.19712464056028,211.38978576660156,42432400,0.0,0.0,0.10647999999999999,0.21138978576660156
2025-03-19,212.91042558181826,217.42266485537363,212.44329758558237,213.9241943359375,54385400,0.0,0.0,0.18151250000000002,0.2139241943359375
2025-03-20,212.6818400591608,216.16044383082547,210.9226561911479,212.79116821289062,48862900,0.0,0.0,0.4686,0.21279116821289062
2025-03-21,210.26668206389348,217.50217651661012,209.98839498228966,216.9356689453125,94127800,0.0,0.0,-0.07590000000000001,0.2169356689453125
2025-03-24,219.64899945464327,220.1260609084734,217.24379503613238,219.38064575195312,44299500,0.0,0.0,0.25045,0.21938064575195312
2025-03-25,219.4204082670252,222.73005335992565,218.73462390108503,222.38218688964844,34493600,0.0,0.0,0.3825,0.22238218688964845
2025-03-26,222.14365782695532,223.6444367672013,219.12224829293882,220.17576599121094,34466100,0.0,0.0,0.49450000000000005,0.22017576599121094
2025-03-27,220.03661426059983,223.61461307047793,219.21168633594712,222.48158264160156,37094800,0.0,0.0,0.15675,0.22248158264160156
2025-03-28,220.31490521146458,222.44182255065115,216.34929105853038,216.5679473876953,39818600,0.0,0.0,0.0,0.2165679473876953
2025-03-31,215.683368745432,224.24073468961828,214.90813825561798,220.77207946777344,65299300,0.0,0.0,0.49451249999999997,0.22077207946777344
2025-04-01,218.46626491168394,222.31260214779184,217.5618242432653,221.8256072998047,36412700,0.0,0.0,0.07301250000000001,0.2218256072998047
2025-04-02,219.96705040499884,223.81338775742097,219.66888130946384,222.52133178710938,35905900,0.0,0.0,0.28945999999999994,0.22252133178710937
2025-04-03,204.28348559152053,206.22157697816277,200.0197179050274,201.94786071777344,103419000,0.0,0.0,0.2589,0.20194786071777343
2025-04-04,192.70471987275084,198.65810753704542,186.19475800144227,187.22840881347656,125910900,0.0,0.0,-0.26042,0.18722840881347655
2025-04-07,176.11672557211514,192.96310261722135,173.5524959881376,180.35069274902344,160466300,0.0,0.0,0.20223750000000004,0.18035069274902343
2025-04-08,185.55866963100107,189.17641711488596,168.175598539417,171.365966796875,120859500,0.0,0.0,0.24119000000000002,0.171365966796875
2025-04-09,170.89883496621582,199.38363475051753,170.83920418374143,197.6343994140625,184395900,0.0,0.0,0.20703125,0.1976343994140625
2025-04-10,187.9141974958541,193.5892830219747,181.88129692496375,189.2559356689453,121880000,0.0,0.0,-0.023566666666666663,0.1892559356689453
2025-04-11,184.96235041538483,198.32017705332044,184.92258644836306,196.9386749267578,87435900,0.0,0.0,0.19393333333333337,0.19693867492675782
2025-04-14,210.14743595954587,211.63826622013798,199.9302804535287,201.28196716308594,101352900,0.0,0.0,0.05845,0.20128196716308594
2025-04-15,200.6260097569118,202.26591707175376,198.57860517432977,200.904296875,51343900,0.0,0.0,0.10939000000000002,0.200904296875
2025-04-16,197.1474065096439,199.47309822086447,191.19401850640656,193.08241271972656,59732400,0.0,0.0,0.4678166666666667,0.19308241271972656
2025-04-17,195.99447418061752,197.61451451967758,193.2314700862815,195.77581787109375,52164700,0.0,0.0,0.3693,0.19577581787109374
2025-04-21,192.08851517151226,192.6152739871965,188.64966000796989,191.97918701171875,46742500,0.0,0.0,0.40402499999999997,0.19197918701171876
2025-04-22,194.92107095045932,200.35763286451953,194.7719939992729,198.51895141601562,52976400,0.0,0.0,0.267575,0.19851895141601564
2025-04-23,204.74070932932477,206.7284832063085,201.56027415925303,203.34927368164062,52929200,0.0,0.0,0.21455000000000002,0.20334927368164063
2025-04-24,203.6374845300284,207.5534013078127,201.69940812530302,207.09620666503906,47311000,0.0,0.0,0.06417999999999999,0.20709620666503906
2025-04-25,205.10841141990002,208.46775361357263,204.9394524859384,208.00062561035156,38222300,0.0,0.0,0.3060333333333333,0.20800062561035157
2025-04-28,208.71624889674396,210.2070792460064,206.1917828448175,208.8553924560547,38743100,0.0,0.0,0.633,0.2088553924560547
2025-04-29,207.4142395090872,210.94254069563792,207.09618845243054,209.91883850097656,36827600,0.0,0.0,0.35643749999999996,0.20991883850097656
2025-04-30,208.0205233254963,212.2743578831654,205.4065960245207,211.20095825195312,52286500,0.0,0.0,0.08309166666666667,0.21120095825195312
2025-05-01,207.80187477964563,213.2483707428857,207.62296725165953,212.01596069335938,57365700,0.0,0.0,0.03066,0.21201596069335937
2025-05-02,204.83013207172814,205.72463931330321,200.92416412992952,204.09466552734375,101010600,0.0,0.0,0.19691428571428574,0.20409466552734376
2025-05-05,201.85840315300126,202.85228989395054,196.99829759637964,197.67413330078125,69018500,0.0,0.0,0.27715,0.19767413330078126
2025-05-06,196.9983091053983,199.42338015596502,195.81558138809015,197.2964630126953,51216500,0.0,0.0,0.046842857142857144,0.19729646301269532
2025-05-07,197.9524407308952,198.2207944248892,192.0686324392914,195.05029296875,68536700,0.0,0.0,0.0934375,0.19505029296875
2025-05-08,196.51128929096475,198.82704723676696,193.4898650803139,196.28269958496094,50478900,0.0,0.0,0.2923642857142857,0.19628269958496095
2025-05-09,197.7834732241415,199.31405222350435,196.3323918231404,197.31634521484375,36453900,0.0,0.0,0.23895624999999998,0.19731634521484376
2025-05-12,209.95526516858178,210.2538252478288,205.75556156059073,209.776123046875,63775800,0.26,0.0,0.1804,0.209776123046875
2025-05-13,209.41784747983854,212.37356332026266,207.99473291206186,211.90582275390625,51909300,0.0,0.0,0.33525,0.21190582275390624
2025-05-14,211.40824098508043,212.91098786371114,209.56714827780408,211.30873107910156,49325800,0.0,0.0,0.3392,0.21130873107910156
2025-05-15,209.93535780893234,211.93569971673273,208.53213606160298,210.43295288085938,45029500,0.0,0.0,0.5806666666666666,0.21043295288085936
2025-05-16,211.33858120774948,211.54757782116647,208.7610423595207,210.24386596679688,54737900,0.0,0.0,0.5727166666666667,0.21024386596679687
2025-05-19,206.90999202317107,208.47243269467637,203.2775387890809,207.7758026123047,46140500,0.0,0.0,0.2896166666666667,0.2077758026123047
2025-05-20,206.67113760639387,207.46729276724128,204.04383620537516,205.8650360107422,42496600,0.0,0.0,0.265625,0.2058650360107422
2025-05-21,204.18315305948536,206.04415370597744,199.74461367242378,201.1179656982422,59211800,0.0,0.0,0.201575,0.2011179656982422
2025-05-22,199.74461200022,201.77479312617928,198.73946027881726,200.3914794921875,46742400,0.0,0.0,0.44035,0.2003914794921875
2025-05-23,192.73846975457602,196.74908474491085,192.52948833207407,194.33078002929688,78432900,0.0,0.0,-0.1961875,0.19433078002929688
2025-05-27,197.34622283817185,199.77448939448533,196.4803970243206,199.24703979492188,56288500,0.0,0.0,0.007600000000000007,0.19924703979492187
2025-05-28,199.6251894151235,201.75489573800118,198.9385057789635,199.4560089111328,45339700,0.0,0.0,0.628575,0.19945600891113283
2025-05-29,202.60081106845576,202.8297005493605,197.55518975609246,198.98826599121094,51396800,0.0,0.0,0.10081250000000003,0.19898826599121094
2025-05-30,198.4110493394953,200.98860329086406,195.83351057352263,199.88394165039062,70819900,0.0,0.0,0.42201000000000005,0.1998839416503906
2025-06-02,199.31667499872813,201.15778278546435,199.15744093584797,200.72984313964844,35423300,0.0,0.0,0.24845000000000003,0.20072984313964845
2025-06-03,200.38153417950807,202.78989241693247,199.99341064507593,202.29229736328125,46381600,0.0,0.0,0.46055,0.20229229736328125
2025-06-04,201.93404589483336,205.24803106286797,201.12794426741362,201.844482421875,43604000,0.0,0.0,0.3586333333333333,0.201844482421875
2025-06-05,202.52119947175674,203.76518718349973,199.18730633012683,199.66500854492188,55126100,0.0,0.0,0.33876249999999997,0.19966500854492186
2025-06-06,202.0236053289331,204.7106157617459,201.07817770068002,202.93917846679688,46607700,0.0,0.0,0.046475000000000016,0.20293917846679688
2025-06-09,203.40694095782152,205.00919791789673,199.0579642885024,200.4810791015625,72862600,0.0,0.0,0.2511666666666667,0.2004810791015625
2025-06-10,199.63515466910712,203.36711781582227,199.60530017876516,201.6951904296875,54672600,0.0,0.0,0.5043333333333333,0.2016951904296875
2025-06-11,202.5211970741936,203.51638723180633,197.45568281643992,197.8238983154297,60989900,0.0,0.0,0.197575,0.19782389831542968
2025-06-12,198.12246436103902,198.71956936233477,196.4107360236097,198.24188232421875,43904600,0.0,0.0,0.13899999999999998,0.19824188232421874
2025-06-13,198.7693188209708,199.4062398916536,194.758703844025,195.50509643554688,51447300,0.0,0.0,0.1887375,0.19550509643554687
2025-06-16,196.3510290449251,197.73434281232372,195.61458283187793,197.46563720703125,43020700,0.0,0.0,0.547625,0.19746563720703125
2025-06-17,196.25149936947125,197.4357781067605,194.27108064091922,194.69900512695312,38856200,0.0,0.0,0.1627,0.19469900512695312
2025-06-18,194.99756984742208,196.61973472966923,194.13175923439314,195.63449096679688,45394700,0.0,0.0,0.29657999999999995,0.1956344909667969
