Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sent
2021-09-07,104.00472184811733,104.04025250165913,102.56576765196051,102.85000610351562,4264900,0.0,0.0,0.3643
2021-09-08,103.12535714506873,104.98179477119785,102.60129526859235,104.84855651855469,5548400,0.0,0.0,0.327325
2021-09-09,104.79526292037123,106.65169375186764,104.63537837409287,105.51473999023438,4711200,0.0,0.0,0.06518749999999998
2021-09-10,106.01215736763668,107.26458746422267,105.60356502615744,106.0032730102539,6517900,0.0,0.0,-0.012329999999999997
2021-09-13,106.49182181024231,106.72276768815286,105.31045289939885,105.86116790771484,4381100,0.0,0.0,0.35357500000000003
2021-09-14,106.3408116538524,106.46516555106639,105.13279655796289,105.57691955566406,4722800,0.0,0.0,0.2359
2021-09-15,103.8892521942547,103.9425447861201,100.47839077928487,101.82852172851562,11556200,0.0,0.0,0.04733333333333333
2021-09-16,101.96175553007158,102.38810979992503,100.54056333592852,101.85516357421875,7997000,0.0,0.0,0.41283000000000003
2021-09-17,101.73970036940223,102.01505446818413,100.47839264215554,100.7359848022461,9261000,0.0,0.0,0.32631666666666664
2021-09-20,98.90619272096716,99.72337743086896,98.04459299946618,99.32366943359375,7795200,0.0,0.0,0.2144375
2021-09-21,99.4125014268263,100.90475513901139,99.2615012169503,99.6789779663086,5468400,0.0,0.0,0.0
2021-09-22,100.42507560476515,101.28667518047133,99.76777556035373,100.4339599609375,4578200,0.0,0.0,0.09685833333333334
2021-09-23,100.7182149040997,101.89069937056306,100.46062274703391,101.3843994140625,3842000,0.0,0.0,0.1768625
2021-09-24,101.37551950762206,102.02394210757296,101.04687280541562,101.35775756835938,3955000,0.0,0.0,0.50615
2021-09-27,100.91363024000341,101.85516884671556,100.29186074062356,100.9758071899414,3988800,0.0,0.0,0.0
2021-09-28,100.08755178587579,100.37179021275226,98.66635965149344,99.2259521484375,5917700,0.0,0.0,0.25998333333333334
2021-09-29,99.39472095316685,99.94542909279923,99.10159816974911,99.6345443725586,4389100,0.0,0.0,0.2750833333333333
2021-09-30,99.05719109408312,99.62567476961446,97.98241424560547,97.98241424560547,5974500,0.0,0.0,0.22757
2021-10-01,98.49758970761026,100.7803814551329,98.18670499039484,100.30072784423828,5636900,0.0,0.0,0.123475
2021-10-04,99.86549063148236,100.44285184394266,98.61306061167866,99.00389099121094,4497700,0.0,0.0,0.123475
2021-10-05,98.71078209200776,99.02167363406565,97.7337127825134,98.46207427978516,5884000,0.0,0.0,0.20120000000000002
2021-10-06,97.86694943035481,99.50131889898442,97.24517991006736,99.16378784179688,5734500,0.0,0.0,0.5213
2021-10-07,99.82108992566815,100.35404298385272,99.5279738758022,99.67008972167969,5549500,0.0,0.0,-0.0929
2021-10-08,99.99874086522178,100.06980217488835,98.71078004043804,98.79072570800781,3787000,0.0,0.0,0.17866666666666667
2021-10-11,100.27410762126829,100.86923091706161,98.5242616164243,98.54203033447266,5987300,0.0,0.0,0.24253749999999996
2021-10-12,99.234859961106,99.36809823761782,98.29332122017486,98.59532165527344,3866800,0.0,0.0,0.0
2021-10-13,98.94171070498061,99.02165636026585,97.18298761004652,98.38211822509766,4806500,0.0,0.0,0.4762
2021-10-14,98.66636500233336,100.02538026631247,98.60418805485652,99.36808013916016,5194900,0.0,0.0,0.2308416666666667
2021-10-15,99.88327173925623,100.3007484926516,98.55090258252032,98.99502563476562,5860900,0.0,0.0,0.0
2021-10-18,98.98613210596407,100.87809356408616,98.55977106271376,100.70044708251953,4958400,0.0,0.0,0.10115
2021-10-19,101.02909120888103,101.7396906708243,100.15861398361817,100.8070297241211,5799300,0.0,0.0,0.0752125
2021-10-20,100.4250968560929,102.24600398039539,100.11421209205531,101.13569641113281,7645200,0.0,0.0,-0.04774999999999999
2021-10-21,101.19787912410203,101.75747173122161,100.9136406412632,101.65088653564453,3684300,0.0,0.0,0.08568
2021-10-22,101.62423465614727,102.1305346376753,101.32222747277672,101.74858856201172,3396400,0.0,0.0,0.16353333333333334
2021-10-25,101.91732469639285,102.04167857052346,100.69154788991499,101.89067840576172,4290600,0.0,0.0,0.0
2021-10-26,102.07723236083984,102.39700147447033,101.48210914588621,102.07723236083984,5948000,0.0,0.0,0.1368
2021-10-27,102.65456751678025,102.65456751678025,100.44283735758725,100.82478332519531,5853900,0.0,0.0,-0.2294
2021-10-28,101.02911509846103,101.79300732880924,99.89216111192798,100.5494613647461,7697600,0.0,0.0,-0.013469999999999992
2021-10-29,95.48645500149718,95.92169368958703,92.39535561594464,94.21626281738281,27419600,0.0,0.0,0.02721176470588235
2021-11-01,95.24663431999984,97.84031136099398,95.21998124393518,97.52942657470703,14184600,0.0,0.0,0.3018875
2021-11-02,97.92913302008888,99.32367913306793,97.5205406252368,98.99502563476562,11538900,0.0,0.0,0.24107499999999998
2021-11-03,98.88844428076548,100.30075238891337,97.80478290690647,100.02539825439453,6422600,0.0,0.0,0.36065
2021-11-04,99.12824903461673,99.85661045995934,98.53312586031535,99.62567138671875,8212600,0.0,0.0,0.20789999999999997
2021-11-05,100.58497309928461,104.21790268941284,100.49614985644475,103.84484100341797,10256800,0.0,0.0,0.06596666666666669
2021-11-08,103.49841351212513,104.3422512176466,101.76633664711466,102.2904052734375,8753300,0.0,0.0,0.0
